week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
41,,,,,69.6,63.0,58.8,52.4,49.4,47.6,74.6,42.8,30.0,44.4,54.6,58.6,69.2,32.4,,54.0,55.0,56.0,75.0,65.0,64.0,52.0,40.0,48.0,73.0,57.0,
42,,,,,72.0,63.2,65.0,53.8,51.2,46.8,72.0,47.2,28.2,40.4,56.6,58.8,68.4,33.8,41.2,55.0,55.0,56.0,73.0,64.0,67.0,52.0,38.0,47.0,72.0,61.0,
43,,64.4,,,70.2,60.4,62.4,53.0,52.0,53.4,71.0,50.0,28.8,38.8,57.4,60.2,68.0,34.4,46.4,54.0,55.0,58.0,70.0,64.0,69.0,52.0,43.0,47.0,72.0,61.0,
44,,,,,,,,,53.6,58.6,,,,37.6,,,,,,,55.0,58.0,70.0,58.0,69.0,52.0,47.0,,66.0,61.0,
45,,,,,,,,,,,,,,,,,,,,,59.0,60.0,71.0,58.0,66.0,55.0,48.0,,69.0,61.0,
46,,,,,,,,,,,,,,,,,,,,,59.0,58.0,71.0,58.0,62.0,55.0,47.0,,71.0,60.0,
47,,,,,,,,,,,,,,,,,,,,,61.0,58.0,76.0,59.0,62.0,56.0,46.0,,73.0,60.0,
48,,,,,,,,,,,,,,,,,,,,,58.0,,,,63.0,56.0,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,42.0,49.0,,
