week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
27,79.4,69.2,68.9,69.93333333333334,78.93333333333334,55.06666666666666,66.73333333333333,42.46666666666667,64.60000000000001,61.866666666666674,70.39999999999999,49.86666666666667,72.73333333333333,64.46666666666665,76.86666666666667,75.19999999999999,57.599999999999994,40.73333333333333,48.800000000000004,63.199999999999996,74.06666666666668,75.73333333333333,71.13333333333334,62.0,78.73333333333333,61.666666666666664,68.53333333333333,54.199999999999996,68.26666666666667,70.46666666666665,
28,,70.1,69.73333333333333,70.93333333333334,77.66666666666667,50.800000000000004,66.06666666666666,41.199999999999996,62.26666666666667,62.06666666666666,67.60000000000001,47.4,72.53333333333335,64.33333333333333,76.3,75.1,55.2,38.266666666666666,48.53333333333333,63.86666666666667,73.86666666666666,75.33333333333333,69.8,60.4,78.26666666666667,59.666666666666664,67.2,53.333333333333336,70.26666666666667,71.2,
29,75.8,71.1,67.39999999999999,72.93333333333334,77.0,52.333333333333336,65.46666666666665,37.199999999999996,58.53333333333333,63.4,63.46666666666667,46.73333333333333,69.93333333333334,65.0,75.86666666666667,72.19999999999999,62.4,36.199999999999996,47.666666666666664,64.2,73.53333333333333,74.33333333333333,65.46666666666667,60.93333333333334,77.60000000000001,58.4,67.06666666666666,50.666666666666664,69.13333333333334,68.33333333333333,
30,69.4,70.8,60.26666666666667,71.73333333333333,72.39999999999999,53.13333333333333,64.93333333333334,34.06666666666667,53.4,63.333333333333336,60.79999999999999,43.06666666666666,68.73333333333333,61.866666666666674,75.3,72.30000000000001,59.93333333333334,33.266666666666666,48.53333333333333,63.86666666666667,73.13333333333334,74.06666666666666,66.13333333333334,61.26666666666666,76.2,63.46666666666667,66.2,50.0,66.53333333333333,67.46666666666665,
31,66.4,72.2,63.0,74.73333333333333,74.53333333333333,50.93333333333334,63.06666666666666,33.26666666666667,50.666666666666664,64.73333333333333,58.06666666666666,43.4,69.13333333333334,61.53333333333334,74.33333333333333,70.8,59.93333333333334,32.06666666666667,50.0,63.333333333333336,72.93333333333334,74.13333333333333,65.60000000000001,60.199999999999996,76.46666666666667,64.13333333333334,64.26666666666667,48.86666666666667,67.8,64.26666666666667,
32,68.5,73.5,64.26666666666667,77.3,74.93333333333334,47.800000000000004,62.0,32.733333333333334,48.46666666666667,64.73333333333333,57.666666666666664,43.333333333333336,69.53333333333335,62.26666666666667,74.06666666666666,74.0,59.6,30.53333333333333,53.26666666666667,63.6,72.66666666666667,73.93333333333334,68.2,59.73333333333333,75.93333333333334,62.93333333333334,63.26666666666667,46.53333333333333,68.53333333333333,64.66666666666667,
33,65.4,71.0,67.93333333333334,75.2,74.86666666666666,45.86666666666667,61.333333333333336,32.06666666666667,46.86666666666667,64.2,59.26666666666667,46.13333333333333,68.13333333333334,64.46666666666667,73.2,73.6,59.53333333333334,30.53333333333333,54.6,63.26666666666667,72.46666666666667,73.60000000000001,67.60000000000001,61.0,76.2,61.0,62.6,44.73333333333333,68.60000000000001,67.0,
34,67.4,72.4,65.69999999999999,73.30000000000001,71.33333333333333,43.333333333333336,60.0,33.0,43.26666666666667,63.93333333333334,60.13333333333333,46.800000000000004,68.60000000000001,64.06666666666666,73.39999999999999,72.69999999999999,60.13333333333333,30.0,55.6,63.86666666666667,72.2,73.13333333333334,67.86666666666666,62.4,76.26666666666667,57.199999999999996,59.666666666666664,45.86666666666667,65.33333333333333,63.666666666666664,
35,69.60000000000001,70.4,69.33333333333333,75.26666666666667,71.60000000000001,41.266666666666666,58.93333333333334,32.6,43.199999999999996,61.46666666666667,59.333333333333336,48.333333333333336,68.60000000000001,64.60000000000001,72.13333333333334,72.30000000000001,58.86666666666667,29.399999999999995,53.46666666666667,64.2,71.8,73.2,67.8,63.53333333333333,76.06666666666666,53.93333333333334,61.199999999999996,46.06666666666666,61.6,62.26666666666667,
36,68.06666666666666,73.7,66.0,70.9,70.06666666666666,40.4,61.0,34.0,45.666666666666664,62.4,58.86666666666667,49.46666666666667,69.66666666666667,65.26666666666667,72.86666666666666,69.66666666666667,57.53333333333334,28.933333333333334,53.0,64.60000000000001,71.39999999999999,73.06666666666666,66.73333333333333,65.66666666666667,75.66666666666667,53.53333333333333,59.53333333333333,45.0,59.73333333333333,61.53333333333333,
37,66.33333333333333,71.8,69.93333333333334,69.33333333333333,70.2,38.86666666666667,60.46666666666667,34.26666666666667,44.666666666666664,59.4,59.93333333333334,51.73333333333333,68.53333333333335,67.26666666666667,72.60000000000001,64.69999999999999,58.6,30.066666666666666,54.26666666666667,64.8,70.66666666666667,73.0,66.06666666666666,65.0,74.60000000000001,56.46666666666667,59.93333333333334,43.06666666666666,58.73333333333333,60.53333333333334,
