week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
29,59.9,63.666666666666664,65.0,60.1,66.4,51.2,63.35,36.6,51.2,55.8,60.8,47.2,57.15,56.2,75.0,59.86666666666667,52.3,40.95,42.9,53.1,69.95,64.85,60.2,43.3,68.15,53.25,50.75,49.849999999999994,67.35,62.25,
30,55.0,63.599999999999994,58.79999999999999,59.5,72.1,51.85,63.4,35.2,49.2,58.150000000000006,59.0,47.75,56.85,56.3,49.400000000000006,62.0,50.6,41.4,45.55,53.35,69.9,64.85,64.5,44.4,66.9,56.35,53.15,54.85,64.25,63.5,
31,57.0,59.46666666666667,62.06666666666666,66.53333333333333,74.9,48.8,63.0,37.7,48.5,59.3,59.150000000000006,50.95,59.3,58.35,56.46666666666667,64.6,52.099999999999994,40.2,44.650000000000006,55.05,69.75,65.1,65.15,41.9,66.4,57.75,52.849999999999994,56.0,63.2,59.35,
32,67.3,59.73333333333333,68.1,65.7,76.0,48.05,61.1,36.85,49.5,58.05,60.1,52.7,60.150000000000006,61.599999999999994,64.4,66.06666666666666,51.4,39.5,48.5,56.45,70.05000000000001,65.35,66.3,42.55,67.3,57.25,52.5,56.8,63.400000000000006,61.2,
33,57.4,58.4,67.73333333333333,64.3,74.8,47.95,61.0,35.5,48.9,57.05,61.0,54.6,58.05,64.05,46.6,69.33333333333333,47.06666666666666,40.4,47.5,57.0,70.0,65.55,68.15,44.3,65.80000000000001,54.1,53.2,60.15,64.1,64.1,
34,61.86666666666667,58.800000000000004,68.39999999999999,58.6,76.6,46.8,60.35,34.4,48.5,61.0,63.4,56.900000000000006,59.2,61.1,52.0,70.46666666666665,47.13333333333333,41.6,49.150000000000006,58.65,69.85,65.65,68.6,46.4,66.30000000000001,50.9,53.65,63.75,66.1,61.75,
35,67.2,60.95,73.7,68.1,77.30000000000001,48.0,58.8,35.45,49.7,58.4,63.1,58.55,61.5,64.9,56.55,67.73333333333333,46.666666666666664,42.75,50.1,60.2,69.7,66.15,70.9,48.55,65.05,47.7,58.45,64.15,66.2,60.5,
36,70.39999999999999,62.73333333333334,70.6,66.1,76.89999999999999,51.1,60.05,34.8,50.7,60.15,63.150000000000006,59.45,60.2,64.55,55.8,66.65,46.26666666666667,41.5,50.300000000000004,60.5,69.85,66.0,69.0,49.05,63.650000000000006,46.45,57.95,63.199999999999996,65.3,63.55,
37,65.3,61.93333333333334,73.06666666666666,67.13333333333334,76.9,48.35,59.650000000000006,37.55,50.6,61.300000000000004,63.1,59.099999999999994,59.199999999999996,66.1,57.46666666666667,66.2,54.900000000000006,45.8,51.65,61.55,69.3,65.85,67.2,48.15,62.599999999999994,48.05,57.75,61.15,64.6,62.15,
38,66.1,63.800000000000004,70.53333333333335,67.0,76.6,46.0,57.6,39.05,52.3,59.85,63.25,59.650000000000006,58.6,66.1,58.93333333333334,63.25,47.800000000000004,43.25,55.349999999999994,62.95,69.05,66.1,66.6,47.6,62.25,48.25,58.15,61.300000000000004,67.75,59.25,
