week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
35,77.0,62.333333333333336,73.9,67.15,71.85,51.35,52.85,43.400000000000006,47.75,51.35,65.75,44.6,63.6,63.3,70.15,69.9,74.1,40.35,65.15,75.4,68.45,61.199999999999996,47.5,62.25,73.4,53.4,37.3,55.900000000000006,67.55,56.35,
36,76.06666666666666,61.26666666666667,76.2,64.75,72.4,49.85,51.7,42.55,46.2,48.85,64.6,42.9,63.25,63.05,69.75,70.4,72.3,39.95,64.2,75.45,68.05,61.5,46.25,62.35,73.0,52.0,36.35,54.0,65.1,55.15,
37,74.13333333333334,63.0,75.53333333333333,64.6,73.30000000000001,47.4,52.25,43.3,46.65,50.85,63.849999999999994,45.6,62.25,63.75,68.05,70.7,72.1,38.4,64.10000000000001,75.8,67.65,61.6,46.4,60.9,73.15,51.1,34.75,53.4,65.75,51.4,
38,73.5,59.9,74.06666666666666,67.86666666666666,72.80000000000001,48.65,52.05,42.95,47.65,51.75,62.75,47.3,62.75,62.15,66.35,72.8,68.86666666666667,37.3,64.4,75.85,67.0,61.800000000000004,47.900000000000006,60.1,71.95,50.5,35.7,53.650000000000006,68.55,50.85,
39,74.13333333333333,65.0,73.86666666666666,66.06666666666666,72.95,48.7,51.8,43.4,46.85,50.7,63.55,49.25,62.5,62.95,65.7,70.0,69.0,36.8,65.55,76.1,66.25,61.900000000000006,49.6,61.7,75.25,50.2,34.65,53.75,69.25,51.9,
40,72.5,66.9,73.46666666666665,64.6,73.1,49.25,51.3,43.15,47.15,51.85,63.900000000000006,47.9,60.45,62.25,65.15,70.60000000000001,69.4,35.95,,75.6,66.15,61.95,50.0,61.4,75.15,49.3,35.3,53.7,69.35,50.65,
41,73.93333333333334,65.13333333333334,74.13333333333334,66.55,73.10000000000001,50.1,50.4,43.85,47.0,51.95,63.5,49.35,61.95,61.1,64.85,69.73333333333333,70.15,36.25,,75.45,65.65,61.65,49.4,61.85,73.5,49.9,34.65,52.25,68.30000000000001,50.5,
42,73.0,59.2,73.39999999999999,67.75,72.8,48.35,52.65,43.1,45.95,52.5,65.4,50.6,61.35,62.849999999999994,66.35,70.26666666666667,68.55,36.6,68.15,74.7,65.25,61.4,49.6,63.550000000000004,73.2,48.95,36.9,52.95,66.39999999999999,51.25,
43,72.6,60.599999999999994,71.1,66.46666666666665,71.25,49.9,51.85,42.4,44.4,51.85,64.5,49.65,61.0,62.55,65.9,69.93333333333334,68.5,36.5,68.4,74.4,65.2,61.55,49.25,63.550000000000004,73.6,49.5,37.6,53.2,67.7,49.4,
44,69.9,,73.06666666666666,69.2,,,,,44.7,53.05,,,,62.05,,,,,,71.66666666666667,64.9,61.45,49.75,63.8,71.4,49.5,36.2,50.45,68.4,47.0,
45,,,,,,,,,,,,,,,,,,,,71.06666666666666,65.25,61.3,49.95,62.95,71.85,48.9,36.95,51.35,66.15,46.85,
46,,,,,,,,,,,,,,,,,,,,70.0,62.46666666666666,61.4,48.45,63.900000000000006,72.05,49.35,38.3,52.1,65.7,45.5,
47,,,,,,,,,,,,,,,,,,,,69.46666666666665,62.333333333333336,61.4,47.75,63.7,72.9,49.65,38.2,57.0,64.6,44.1,
48,,,,,,,,,,,,,,,,,,,,69.39999999999999,62.199999999999996,,,,75.30000000000001,48.5,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,55.75,,,,,37.7,58.45,,
