week,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
40,,66.8,60.2,,42.6,40.8,55.0,58.6,70.8,50.6,48.0,53.2,65.6,76.0,,46.2,,53.4,,71.0,60.6,63.8,54.6,71.2,68.6,67.0,57.8,45.4,56.6,54.2,
41,52.4,64.2,61.2,53.6,46.8,39.2,58.8,60.4,70.6,53.2,46.0,54.2,67.2,76.6,,43.6,,56.4,,71.0,56.2,63.4,53.0,72.2,69.4,66.6,61.8,42.6,57.0,51.8,
42,,64.2,62.4,57.6,50.0,41.8,58.8,59.8,70.8,57.2,44.6,55.8,68.8,76.0,,46.2,,56.2,70.0,71.2,50.6,63.4,53.6,72.0,69.2,64.0,59.0,38.0,55.0,49.2,
43,,,64.2,56.6,45.0,43.8,58.2,62.2,71.0,60.2,42.4,56.8,70.0,75.4,73.4,,,55.4,69.2,70.6,54.4,60.6,52.2,70.0,69.0,61.4,58.2,37.4,56.6,44.8,
44,,,67.0,59.2,,,,,69.4,66.2,,,,73.6,,,,,,71.4,56.0,57.4,54.2,70.0,67.8,60.2,58.0,41.8,58.0,39.6,
45,,,,,,,,,,,,,,,,,,,,70.8,61.0,56.4,55.8,70.0,68.0,60.8,58.0,44.2,58.8,46.6,
46,,,,,,,,,,,,,,,,,,,,67.4,61.4,54.0,55.0,66.6,67.6,63.0,56.8,45.2,60.6,50.4,
47,,,,,,,,,,,,,,,,,,,,66.0,61.8,54.4,53.6,65.4,69.0,61.2,59.6,43.2,58.8,50.4,
48,,,,,,,,,,,,,,,,,,,,,60.8,,,64.6,64.0,57.4,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,62.4,,,,,,
